5988.000000,100,P_Req,20,5000,4900,1100,1540,7128.000000
6000.000000,100,W_Req,120,5240,5000,1100,1540,7128.000000
6100.000000,100,W_Req,123,5340,5100,1100,1540,7128.000000
6200.000000,100,W_Req,124,5440,5200,1100,1540,7128.000000
6300.000000,100,W_Req,127,5540,5300,1100,1540,7128.000000
6400.000000,100,W_Req,128,5640,5400,1100,1540,7128.000000
6468.000000,240,S_Req,20,5400,5400,1100,1540,7128.000000
6468.000000,100,R_Req,23,5400,5300,1200,1540,7776.000000
6500.000000,100,W_Req,131,5500,5400,1200,1540,7776.000000
6576.000000,100,P_Req,23,5500,5400,1200,1680,7776.000000
6600.000000,100,W_Req,132,5740,5500,1200,1680,7776.000000
6700.000000,100,W_Req,135,5840,5600,1200,1680,7776.000000
6800.000000,100,W_Req,136,5940,5700,1200,1680,7776.000000
6900.000000,100,W_Req,139,6040,5800,1200,1680,7776.000000
7000.000000,100,W_Req,140,6140,5900,1200,1680,7776.000000
7056.000000,240,S_Req,23,5900,5900,1200,1680,7776.000000
7056.000000,100,R_Req,24,5900,5800,1300,1680,8424.000000
7100.000000,100,W_Req,143,6000,5900,1300,1680,8424.000000
7164.000000,100,P_Req,24,6000,5900,1300,1820,8424.000000
7200.000000,100,W_Req,144,6240,6000,1300,1820,8424.000000
7300.000000,100,W_Req,147,6340,6100,1300,1820,8424.000000
7400.000000,100,W_Req,148,6440,6200,1300,1820,8424.000000
7500.000000,100,W_Req,151,6540,6300,1300,1820,8424.000000
7600.000000,100,W_Req,152,6640,6400,1300,1820,8424.000000
7644.000000,240,S_Req,24,6400,6400,1300,1820,8424.000000
7644.000000,100,R_Req,27,6400,6300,1400,1820,9072.000000
7700.000000,100,W_Req,155,6500,6400,1400,1820,9072.000000
7752.000000,100,P_Req,27,6500,6400,1400,1960,9072.000000
7800.000000,100,W_Req,156,6740,6500,1400,1960,9072.000000
7900.000000,100,W_Req,159,6840,6600,1400,1960,9072.000000
8000.000000,100,W_Req,160,6940,6700,1400,1960,9072.000000
8100.000000,100,W_Req,163,7040,6800,1400,1960,9072.000000
8200.000000,100,W_Req,164,7140,6900,1400,1960,9072.000000
8232.000000,240,S_Req,27,6900,6900,1400,1960,9072.000000
8232.000000,100,R_Req,28,6900,6800,1500,1960,9720.000000
8300.000000,100,W_Req,167,7000,6900,1500,1960,9720.000000
8340.000000,100,P_Req,28,7000,6900,1500,2100,9720.000000
8400.000000,100,W_Req,168,7240,7000,1500,2100,9720.000000
8500.000000,100,W_Req,171,7340,7100,1500,2100,9720.000000
8600.000000,100,W_Req,172,7440,7200,1500,2100,9720.000000
8700.000000,100,W_Req,175,7540,7300,1500,2100,9720.000000
8800.000000,100,W_Req,176,7640,7400,1500,2100,9720.000000
8820.000000,240,S_Req,28,7400,7400,1500,2100,9720.000000
8820.000000,100,R_Req,31,7400,7300,1600,2100,10368.000000
8900.000000,100,W_Req,179,7500,7400,1600,2100,10368.000000
8928.000000,100,P_Req,31,7500,7400,1600,2240,10368.000000
9000.000000,100,W_Req,180,7740,7500,1600,2240,10368.000000
9100.000000,100,W_Req,183,7840,7600,1600,2240,10368.000000
9200.000000,100,W_Req,184,7940,7700,1600,2240,10368.000000
9300.000000,100,W_Req,187,8040,7800,1600,2240,10368.000000
9400.000000,100,W_Req,188,8140,7900,1600,2240,10368.000000
9408.000000,240,S_Req,31,7900,7900,1600,2240,10368.000000
9408.000000,100,R_Req,32,7900,7800,1700,2240,11016.000000
9500.000000,100,W_Req,191,8000,7900,1700,2240,11016.000000
9516.000000,100,P_Req,32,8000,7900,1700,2380,11016.000000
9600.000000,100,W_Req,192,8240,8000,1700,2380,11016.000000
9700.000000,100,W_Req,195,8340,8100,1700,2380,11016.000000
9800.000000,100,W_Req,196,8440,8200,1700,2380,11016.000000
9900.000000,100,W_Req,199,8540,8300,1700,2380,11016.000000
9996.000000,240,S_Req,32,8300,8300,1700,2380,11016.000000
9996.000000,100,R_Req,35,8300,8200,1800,2380,11664.000000
10000.000000,100,W_Req,200,8400,8300,1800,2380,11664.000000
