0.000000,1000,C_Req,1,1000,0,1000,0,0.000000
100.000000,1000,W_Req,2,2000,1000,1000,0,0.000000
200.000000,1000,W_Req,5,3000,2000,1000,0,0.000000
300.000000,1000,W_Req,6,4000,3000,1000,0,0.000000
400.000000,1000,W_Req,9,5000,4000,1000,0,0.000000
500.000000,1000,W_Req,10,6000,5000,1000,0,0.000000
600.000000,1000,W_Req,13,7000,6000,1000,0,0.000000
700.000000,1000,W_Req,14,8000,7000,1000,0,0.000000
800.000000,1000,W_Req,17,9000,8000,1000,0,0.000000
900.000000,1000,W_Req,18,10000,9000,1000,0,0.000000
1000.000000,1000,W_Req,21,11000,10000,1000,0,0.000000
1080.000000,1000,P_Req,1,11000,10000,1000,1400,6480.000000
1100.000000,1000,W_Req,22,13400,11000,1000,1400,6480.000000
1200.000000,1000,W_Req,25,14400,12000,1000,1400,6480.000000
1300.000000,1000,W_Req,26,15400,13000,1000,1400,6480.000000
1400.000000,1000,W_Req,29,16400,14000,1000,1400,6480.000000
1500.000000,1000,W_Req,30,17400,15000,1000,1400,6480.000000
1600.000000,1000,W_Req,33,18400,16000,1000,1400,6480.000000
1700.000000,1000,W_Req,34,19400,17000,1000,1400,6480.000000
1800.000000,1000,W_Req,37,20400,18000,1000,1400,6480.000000
1900.000000,1000,W_Req,38,21400,19000,1000,1400,6480.000000
2000.000000,1000,W_Req,41,22400,20000,1000,1400,6480.000000
2100.000000,1000,W_Req,42,23400,21000,1000,1400,6480.000000
2200.000000,1000,W_Req,45,24400,22000,1000,1400,6480.000000
2300.000000,1000,W_Req,46,25400,23000,1000,1400,6480.000000
2400.000000,1000,W_Req,49,26400,24000,1000,1400,6480.000000
2500.000000,1000,W_Req,50,27400,25000,1000,1400,6480.000000
2600.000000,1000,W_Req,53,28400,26000,1000,1400,6480.000000
2700.000000,1000,W_Req,54,29400,27000,1000,1400,6480.000000
2800.000000,1000,W_Req,57,30400,28000,1000,1400,6480.000000
2900.000000,1000,W_Req,58,31400,29000,1000,1400,6480.000000
3000.000000,1000,W_Req,61,32400,30000,1000,1400,6480.000000
3100.000000,1000,W_Req,62,33400,31000,1000,1400,6480.000000
3200.000000,1000,W_Req,65,34400,32000,1000,1400,6480.000000
3300.000000,1000,W_Req,66,35400,33000,1000,1400,6480.000000
3400.000000,1000,W_Req,69,36400,34000,1000,1400,6480.000000
3500.000000,1000,W_Req,70,37400,35000,1000,1400,6480.000000
3600.000000,1000,W_Req,73,38400,36000,1000,1400,6480.000000
3700.000000,1000,W_Req,74,39400,37000,1000,1400,6480.000000
3800.000000,1000,W_Req,77,40400,38000,1000,1400,6480.000000
3900.000000,1000,W_Req,78,41400,39000,1000,1400,6480.000000
4000.000000,1000,W_Req,81,42400,40000,1000,1400,6480.000000
4100.000000,1000,W_Req,82,43400,41000,1000,1400,6480.000000
4200.000000,1000,W_Req,85,44400,42000,1000,1400,6480.000000
4300.000000,1000,W_Req,86,45400,43000,1000,1400,6480.000000
4400.000000,1000,W_Req,89,46400,44000,1000,1400,6480.000000
4500.000000,1000,W_Req,90,47400,45000,1000,1400,6480.000000
4600.000000,1000,W_Req,93,48400,46000,1000,1400,6480.000000
4700.000000,1000,W_Req,94,49400,47000,1000,1400,6480.000000
4800.000000,1000,W_Req,97,50400,48000,1000,1400,6480.000000
4900.000000,1000,W_Req,98,51400,49000,1000,1400,6480.000000
5000.000000,1000,W_Req,101,52400,50000,1000,1400,6480.000000
5100.000000,1000,W_Req,102,53400,51000,1000,1400,6480.000000
5200.000000,1000,W_Req,105,54400,52000,1000,1400,6480.000000
5300.000000,1000,W_Req,106,55400,53000,1000,1400,6480.000000
5400.000000,1000,W_Req,109,56400,54000,1000,1400,6480.000000
5500.000000,1000,W_Req,110,57400,55000,1000,1400,6480.000000
5600.000000,1000,W_Req,113,58400,56000,1000,1400,6480.000000
5700.000000,1000,W_Req,114,59400,57000,1000,1400,6480.000000
5800.000000,1000,W_Req,117,60400,58000,1000,1400,6480.000000
5880.000000,2400,S_Req,1,58000,58000,1000,1400,222480.000000
5880.000000,1000,R_Req,2,58000,57000,2000,1400,222480.000000
5900.000000,1000,W_Req,118,59000,58000,2000,1400,222480.000000
6000.000000,1000,W_Req,121,60000,59000,2000,1400,222480.000000
6100.000000,1000,W_Req,122,61000,60000,2000,1400,222480.000000
6200.000000,1000,W_Req,125,62000,61000,2000,1400,222480.000000
6300.000000,1000,W_Req,126,63000,62000,2000,1400,222480.000000
6400.000000,1000,W_Req,129,64000,63000,2000,1400,222480.000000
6500.000000,1000,W_Req,130,65000,64000,2000,1400,222480.000000
6600.000000,1000,W_Req,133,66000,65000,2000,1400,222480.000000
6700.000000,1000,W_Req,134,67000,66000,2000,1400,222480.000000
6800.000000,1000,W_Req,137,68000,67000,2000,1400,222480.000000
6900.000000,1000,W_Req,138,69000,68000,2000,1400,222480.000000
6960.000000,1000,P_Req,2,69000,68000,2000,2800,228960.000000
7000.000000,1000,W_Req,141,71400,69000,2000,2800,228960.000000
7100.000000,1000,W_Req,142,72400,70000,2000,2800,228960.000000
7200.000000,1000,W_Req,145,73400,71000,2000,2800,228960.000000
7300.000000,1000,W_Req,146,74400,72000,2000,2800,228960.000000
7400.000000,1000,W_Req,149,75400,73000,2000,2800,228960.000000
7500.000000,1000,W_Req,150,76400,74000,2000,2800,228960.000000
7600.000000,1000,W_Req,153,77400,75000,2000,2800,228960.000000
7700.000000,1000,W_Req,154,78400,76000,2000,2800,228960.000000
7800.000000,1000,W_Req,157,79400,77000,2000,2800,228960.000000
7900.000000,1000,W_Req,158,80400,78000,2000,2800,228960.000000
8000.000000,1000,W_Req,161,81400,79000,2000,2800,228960.000000
8100.000000,1000,W_Req,162,82400,80000,2000,2800,228960.000000
8200.000000,1000,W_Req,165,83400,81000,2000,2800,228960.000000
8300.000000,1000,W_Req,166,84400,82000,2000,2800,228960.000000
8400.000000,1000,W_Req,169,85400,83000,2000,2800,228960.000000
8500.000000,1000,W_Req,170,86400,84000,2000,2800,228960.000000
8600.000000,1000,W_Req,173,87400,85000,2000,2800,228960.000000
8700.000000,1000,W_Req,174,88400,86000,2000,2800,228960.000000
8800.000000,1000,W_Req,177,89400,87000,2000,2800,228960.000000
8900.000000,1000,W_Req,178,90400,88000,2000,2800,228960.000000
9000.000000,1000,W_Req,181,91400,89000,2000,2800,228960.000000
9100.000000,1000,W_Req,182,92400,90000,2000,2800,228960.000000
9200.000000,1000,W_Req,185,93400,91000,2000,2800,228960.000000
9300.000000,1000,W_Req,186,94400,92000,2000,2800,228960.000000
9400.000000,1000,W_Req,189,95400,93000,2000,2800,228960.000000
9500.000000,1000,W_Req,190,96400,94000,2000,2800,228960.000000
9600.000000,1000,W_Req,193,97400,95000,2000,2800,228960.000000
9700.000000,1000,W_Req,194,98400,96000,2000,2800,228960.000000
9800.000000,1000,W_Req,197,99400,97000,2000,2800,228960.000000
9900.000000,1000,W_Req,198,100400,98000,2000,2800,228960.000000
10000.000000,1000,W_Req,201,101400,99000,2000,2800,228960.000000
