A,0,2000.100000,17.635710,0.000000,17.635710
R,1,2000.000000,17.835710,0.000000,17.835710
R,0,1000.000000,1017.935710,0.000000,1017.935710
A,1,4000.100000,17.619983,0.000000,17.619983
R,3,4000.000000,17.819983,0.000000,17.819983
R,2,3000.000000,1017.919983,0.000000,1017.919983
A,2,6000.100000,17.618800,0.000000,17.618800
R,5,6000.000000,17.818800,0.000000,17.818800
R,4,5000.000000,1017.918800,0.000000,1017.918800
A,3,8000.100000,17.619224,0.000000,17.619224
R,7,8000.000000,17.819224,0.000000,17.819224
R,6,7000.000000,1017.919224,0.000000,1017.919224
A,4,10000.100000,17.624522,0.000000,17.624522
R,9,10000.000000,17.824522,0.000000,17.824522
R,8,9000.000000,1017.924522,0.000000,1017.924522
A,5,12000.100000,17.637377,0.000000,17.637377
R,11,12000.000000,17.837377,0.000000,17.837377
R,10,11000.000000,1017.937377,0.000000,1017.937377
A,6,14000.100000,17.625969,0.000000,17.625969
R,13,14000.000000,17.825969,0.000000,17.825969
R,12,13000.000000,1017.925969,0.000000,1017.925969
A,7,16000.100000,17.636118,0.000000,17.636118
R,15,16000.000000,17.836118,0.000000,17.836118
R,14,15000.000000,1017.936118,0.000000,1017.936118
A,8,18000.100000,17.632484,0.000000,17.632484
R,17,18000.000000,17.832484,0.000000,17.832484
R,16,17000.000000,1017.932484,0.000000,1017.932484
A,9,20000.100000,17.621393,0.000000,17.621393
R,19,20000.000000,17.821393,0.000000,17.821393
R,18,19000.000000,1017.921393,0.000000,1017.921393
A,10,22000.100000,17.628805,0.000000,17.628805
R,21,22000.000000,17.828805,0.000000,17.828805
R,20,21000.000000,1017.928805,0.000000,1017.928805
A,11,24000.100000,17.629447,0.000000,17.629447
R,23,24000.000000,17.829447,0.000000,17.829447
R,22,23000.000000,1017.929447,0.000000,1017.929447
A,12,26000.100000,17.617800,0.000000,17.617800
R,25,26000.000000,17.817800,0.000000,17.817800
R,24,25000.000000,1017.917800,0.000000,1017.917800
A,13,28000.100000,17.621031,0.000000,17.621031
R,27,28000.000000,17.821031,0.000000,17.821031
R,26,27000.000000,1017.921031,0.000000,1017.921031
A,14,30000.100000,17.613962,0.000000,17.613962
R,29,30000.000000,17.813962,0.000000,17.813962
R,28,29000.000000,1017.913962,0.000000,1017.913962
A,15,32000.100000,17.634029,0.000000,17.634029
R,31,32000.000000,17.834029,0.000000,17.834029
R,30,31000.000000,1017.934029,0.000000,1017.934029
A,16,34000.100000,17.618386,0.000000,17.618386
R,33,34000.000000,17.818386,0.000000,17.818386
R,32,33000.000000,1017.918386,0.000000,1017.918386
A,17,36000.100000,17.608384,0.000000,17.608384
R,35,36000.000000,17.808384,0.000000,17.808384
R,34,35000.000000,1017.908384,0.000000,1017.908384
A,18,38000.100000,17.627563,0.000000,17.627563
R,37,38000.000000,17.827563,0.000000,17.827563
R,36,37000.000000,1017.927563,0.000000,1017.927563
A,19,40000.100000,17.631402,0.000000,17.631402
R,39,40000.000000,17.831402,0.000000,17.831402
R,38,39000.000000,1017.931402,0.000000,1017.931402
A,20,42000.100000,17.627800,0.000000,17.627800
R,41,42000.000000,17.827800,0.000000,17.827800
R,40,41000.000000,1017.927800,0.000000,1017.927800
A,21,44000.100000,17.629681,0.000000,17.629681
R,43,44000.000000,17.829681,0.000000,17.829681
R,42,43000.000000,1017.929681,0.000000,1017.929681
A,22,46000.100000,17.628847,0.000000,17.628847
R,45,46000.000000,17.828847,0.000000,17.828847
