85.000,LP,170,R_S_Req,0,0,0,0,0,0,51,0.000
85.000,LP,170,R_S_Req,1,0,0,0,0,0,81,0.000
99.167,LP,170,R_E_Req,0,170,0,0,70,0,81,425.000
99.167,A,EXIT,35,2507.500
99.167,A,170,P_D_S_Req,0,170,0,0,70,0,35,2507.500
99.167,A,170,W_Req,1,340,170,0,70,0,35,2932.500
141.667,A,170,P_D_E_Req,0,340,170,100,140,1,35,4420.000
141.667,A,70,P_O_S_Req,0,240,170,100,140,1,35,4420.000
159.167,A,70,P_O_E_Req,0,240,170,100,140,1,35,5032.500
159.167,A,170,T_S_Req,0,340,170,100,140,1,65,5032.500
173.333,A,170,T_E_Req,0,170,170,100,140,0,35,5457.500
173.333,A,170,R_E_Req,1,170,0,100,210,0,35,5457.500
173.333,A,170,P_D_S_Req,1,170,0,100,210,0,35,5457.500
215.833,A,170,P_D_E_Req,1,170,0,200,280,1,35,6945.000
215.833,A,70,P_O_S_Req,1,70,0,200,280,1,35,6945.000
215.833,A,170,R_S_Res,0,70,0,200,280,1,65,6945.000
230.000,A,170,W_Res,0,240,170,200,280,1,65,7370.000
233.333,A,70,P_O_E_Req,1,240,170,200,280,1,65,7982.500
233.333,A,170,T_S_Req,1,340,170,200,280,1,95,7982.500
247.500,A,170,T_E_Req,1,170,170,200,280,0,65,8407.500
247.500,A,170,R_E_Res,0,170,0,200,350,0,65,8407.500
247.500,A,170,P_D_S_Res,0,170,0,200,350,0,65,8407.500
290.000,A,170,P_D_E_Res,0,170,0,300,420,1,65,9895.000
290.000,A,70,P_O_S_Res,0,70,0,300,420,1,65,9895.000
290.000,A,170,R_S_Res,1,70,0,300,420,1,95,9895.000
304.167,A,170,W_Res,1,240,170,300,420,1,95,10320.000
307.500,A,70,P_O_E_Res,0,240,170,300,420,1,95,10932.500
307.500,A,170,T_S_Res,0,340,170,300,420,1,125,10932.500
321.667,A,170,T_E_Res,0,170,170,300,420,0,95,11357.500
321.667,A,170,R_E_Res,1,170,0,300,490,0,95,11357.500
321.667,A,170,P_D_S_Res,1,170,0,300,490,0,95,11357.500
364.167,A,170,P_D_E_Res,1,170,0,400,560,1,95,12845.000
364.167,A,70,P_O_S_Res,1,70,0,400,560,1,95,12845.000
381.667,A,70,P_O_E_Res,1,70,0,400,560,1,95,13457.500
381.667,A,170,T_S_Res,1,170,0,400,560,1,125,13457.500
395.833,A,170,T_E_Res,1,0,0,400,560,0,95,13882.500
395.833,LP,ENTER,21,13882.500
1085.000,LP,170,R_S_Req,2,0,0,400,560,0,51,13882.500
1093.000,LP,170,R_S_Req,3,0,0,400,560,0,81,13882.500
1099.167,LP,170,R_E_Req,2,170,0,400,630,0,81,14307.500
1099.167,A,EXIT,35,29077.500
1099.167,A,170,P_D_S_Req,2,170,0,400,630,0,35,29077.500
1107.167,A,170,W_Req,3,340,170,400,630,0,35,29502.500
1141.667,A,170,P_D_E_Req,2,340,170,500,700,1,35,30990.000
1141.667,A,70,P_O_S_Req,2,240,170,500,700,1,35,30990.000
1159.167,A,70,P_O_E_Req,2,240,170,500,700,1,35,31602.500
1159.167,A,170,T_S_Req,2,340,170,500,700,1,65,31602.500
1173.333,A,170,T_E_Req,2,170,170,500,700,0,35,32027.500
1173.333,A,170,R_E_Req,3,170,0,500,770,0,35,32027.500
1173.333,A,170,P_D_S_Req,3,170,0,500,770,0,35,32027.500
1215.833,A,170,P_D_E_Req,3,170,0,600,840,1,35,33515.000
1215.833,A,70,P_O_S_Req,3,70,0,600,840,1,35,33515.000
1215.833,A,170,R_S_Res,2,70,0,600,840,1,65,33515.000
1230.000,A,170,W_Res,2,240,170,600,840,1,65,33940.000
1233.333,A,70,P_O_E_Req,3,240,170,600,840,1,65,34552.500
1233.333,A,170,T_S_Req,3,340,170,600,840,1,95,34552.500
1247.500,A,170,T_E_Req,3,170,170,600,840,0,65,34977.500
1247.500,A,170,R_E_Res,2,170,0,600,910,0,65,34977.500
1247.500,A,170,P_D_S_Res,2,170,0,600,910,0,65,34977.500
1290.000,A,170,P_D_E_Res,2,170,0,700,980,1,65,36465.000
1290.000,A,70,P_O_S_Res,2,70,0,700,980,1,65,36465.000
1290.000,A,170,R_S_Res,3,70,0,700,980,1,95,36465.000
1304.167,A,170,W_Res,3,240,170,700,980,1,95,36890.000
1307.500,A,70,P_O_E_Res,2,240,170,700,980,1,95,37502.500
1307.500,A,170,T_S_Res,2,340,170,700,980,1,125,37502.500
1321.667,A,170,T_E_Res,2,170,170,700,980,0,95,37927.500
1321.667,A,170,R_E_Res,3,170,0,700,1050,0,95,37927.500
1321.667,A,170,P_D_S_Res,3,170,0,700,1050,0,95,37927.500
1364.167,A,170,P_D_E_Res,3,170,0,800,1120,1,95,39415.000
1364.167,A,70,P_O_S_Res,3,70,0,800,1120,1,95,39415.000
1381.667,A,70,P_O_E_Res,3,70,0,800,1120,1,95,40027.500
1381.667,A,170,T_S_Res,3,170,0,800,1120,1,125,40027.500
1395.833,A,170,T_E_Res,3,0,0,800,1120,0,95,40452.500
1395.833,LP,ENTER,21,40452.500
2085.000,LP,170,R_S_Req,4,0,0,800,1120,0,51,40452.500
2099.167,LP,170,R_E_Req,4,170,0,800,1190,0,51,40877.500
2099.167,A,EXIT,35,55647.500
2099.167,A,170,P_D_S_Req,4,170,0,800,1190,0,35,55647.500
2101.000,A,170,R_S_Req,5,170,0,800,1190,0,65,55647.500
2115.167,A,170,W_Req,5,340,170,800,1190,0,65,56072.500
2141.667,A,170,P_D_E_Req,4,340,170,900,1260,1,65,57560.000
2141.667,A,70,P_O_S_Req,4,240,170,900,1260,1,65,57560.000
2159.167,A,70,P_O_E_Req,4,240,170,900,1260,1,65,58172.500
2159.167,A,170,T_S_Req,4,340,170,900,1260,1,95,58172.500
2173.333,A,170,T_E_Req,4,170,170,900,1260,0,65,58597.500
2173.333,A,170,R_E_Req,5,170,0,900,1330,0,65,58597.500
2173.333,A,170,P_D_S_Req,5,170,0,900,1330,0,65,58597.500
2215.833,A,170,P_D_E_Req,5,170,0,1000,1400,1,65,60085.000
2215.833,A,70,P_O_S_Req,5,70,0,1000,1400,1,65,60085.000
2215.833,A,170,R_S_Res,4,70,0,1000,1400,1,95,60085.000
2230.000,A,170,W_Res,4,240,170,1000,1400,1,95,60510.000
2233.333,A,70,P_O_E_Req,5,240,170,1000,1400,1,95,61122.500
2233.333,A,170,T_S_Req,5,340,170,1000,1400,1,125,61122.500
2247.500,A,170,T_E_Req,5,170,170,1000,1400,0,95,61547.500
2247.500,A,170,R_E_Res,4,170,0,1000,1470,0,95,61547.500
2247.500,A,170,P_D_S_Res,4,170,0,1000,1470,0,95,61547.500
2290.000,A,170,P_D_E_Res,4,170,0,1100,1540,1,95,63035.000
2290.000,A,70,P_O_S_Res,4,70,0,1100,1540,1,95,63035.000
2290.000,A,170,R_S_Res,5,70,0,1100,1540,1,125,63035.000
2304.167,A,170,W_Res,5,240,170,1100,1540,1,125,63460.000
2307.500,A,70,P_O_E_Res,4,240,170,1100,1540,1,125,64072.500
2307.500,A,170,T_S_Res,4,340,170,1100,1540,1,155,64072.500
2321.667,A,170,T_E_Res,4,170,170,1100,1540,0,125,64497.500
2321.667,A,170,R_E_Res,5,170,0,1100,1610,0,125,64497.500
2321.667,A,170,P_D_S_Res,5,170,0,1100,1610,0,125,64497.500
2364.167,A,170,P_D_E_Res,5,170,0,1200,1680,1,125,65985.000
2364.167,A,70,P_O_S_Res,5,70,0,1200,1680,1,125,65985.000
2381.667,A,70,P_O_E_Res,5,70,0,1200,1680,1,125,66597.500
2381.667,A,170,T_S_Res,5,170,0,1200,1680,1,155,66597.500
2395.833,A,170,T_E_Res,5,0,0,1200,1680,0,125,67022.500
2395.833,LP,ENTER,21,67022.500
3085.000,LP,170,R_S_Req,6,0,0,1200,1680,0,51,67022.500
3099.167,LP,170,R_E_Req,6,170,0,1200,1750,0,51,67447.500
3099.167,A,EXIT,35,82217.500
3099.167,A,170,P_D_S_Req,6,170,0,1200,1750,0,35,82217.500
3109.000,A,170,R_S_Req,7,170,0,1200,1750,0,65,82217.500
3123.167,A,170,W_Req,7,340,170,1200,1750,0,65,82642.500
3141.667,A,170,P_D_E_Req,6,340,170,1300,1820,1,65,84130.000
3141.667,A,70,P_O_S_Req,6,240,170,1300,1820,1,65,84130.000
3159.167,A,70,P_O_E_Req,6,240,170,1300,1820,1,65,84742.500
3159.167,A,170,T_S_Req,6,340,170,1300,1820,1,95,84742.500
3173.333,A,170,T_E_Req,6,170,170,1300,1820,0,65,85167.500
