R,298,1999818.000000,2973.860417,0.000000,2973.860417
R,318,1999818.000000,2977.083969,0.000000,2977.083969
R,113,1999811.000000,2988.721122,0.000000,2988.721122
R,30,1999838.000000,2986.486232,0.000000,2986.486232
R,93,1999814.000000,3034.847604,0.000000,3034.847604
R,71,1999882.000000,2978.782192,0.000000,2978.782192
R,160,1999846.000000,3017.031021,0.000000,3017.031021
R,257,1999823.000000,3041.832698,0.000000,3041.832698
R,498,1999818.000000,3078.684146,0.000000,3078.684146
R,289,1999867.000000,3058.837336,0.000000,3058.837336
R,300,1999846.000000,3082.158426,0.000000,3082.158426
R,373,1999811.000000,3122.547439,0.000000,3122.547439
R,107,1999962.000000,2977.874461,0.000000,2977.874461
R,260,1999846.000000,3109.686767,0.000000,3109.686767
R,469,1999867.000000,3116.599464,0.000000,3116.599464
R,227,1999962.000000,3021.908097,0.000000,3021.908097
R,398,1999818.000000,3176.990257,0.000000,3176.990257
R,38,1999969.000000,3030.671849,0.000000,3030.671849
R,338,1999818.000000,3205.234074,0.000000,3205.234074
R,198,1999818.000000,3212.036650,0.000000,3212.036650
R,489,1999867.000000,3165.227204,0.000000,3165.227204
R,445,1999974.000000,3070.568238,0.000000,3070.568238
R,353,1999811.000000,3239.205692,0.000000,3239.205692
R,293,1999811.000000,3250.824905,0.000000,3250.824905
R,212,2000060.000000,3005.568926,0.000000,3005.568926
R,369,1999867.000000,3201.186916,0.000000,3201.186916
R,115,1999813.000000,3260.673100,0.000000,3260.673100
R,169,1999867.000000,3211.753560,0.000000,3211.753560
R,405,1999974.000000,3124.807777,0.000000,3124.807777
R,14,2000003.000000,3107.352820,0.000000,3107.352820
R,463,1999861.000000,3258.131695,0.000000,3258.131695
R,384,1999940.000000,3189.848130,0.000000,3189.848130
R,56,1999837.000000,3319.353795,0.000000,3319.353795
R,312,2000060.000000,3098.489524,0.000000,3098.489524
R,187,1999962.000000,3202.076342,0.000000,3202.076342
R,497,1999823.000000,3345.290745,0.000000,3345.290745
R,453,1999811.000000,3368.886968,0.000000,3368.886968
R,428,2000140.000000,3041.270859,0.000000,3041.270859
R,358,1999818.000000,3365.960152,0.000000,3365.960152
R,47,1999910.000000,3284.943860,0.000000,3284.943860
R,237,1999823.000000,3375.215035,0.000000,3375.215035
R,211,2000086.000000,3113.598788,0.000000,3113.598788
R,266,2000197.000000,3007.754424,0.000000,3007.754424
R,124,1999940.000000,3266.363871,0.000000,3266.363871
R,100,1999846.000000,3361.747853,0.000000,3361.747853
R,175,1999813.000000,3399.417959,0.000000,3399.417959
R,37,1999813.000000,3406.605066,0.000000,3406.605066
R,374,2000183.000000,3048.931901,0.000000,3048.931901
R,410,2000187.000000,3056.000120,0.000000,3056.000120
R,11,2000199.000000,3044.420591,0.000000,3044.420591
R,397,1999823.000000,3442.699429,0.000000,3442.699429
R,333,1999811.000000,3480.873886,0.000000,3480.873886
R,317,1999823.000000,3470.257771,0.000000,3470.257771
R,183,1999861.000000,3436.908251,0.000000,3436.908251
R,484,1999940.000000,3364.247570,0.000000,3364.247570
R,434,2000183.000000,3131.950128,0.000000,3131.950128
R,87,1999846.000000,3470.334003,0.000000,3470.334003
R,61,2000132.000000,3187.693355,0.000000,3187.693355
R,284,1999940.000000,3390.942345,0.000000,3390.942345
R,224,1999940.000000,3392.326145,0.000000,3392.326145
R,219,2000180.000000,3154.196286,0.000000,3154.196286
R,42,2000074.000000,3264.699200,0.000000,3264.699200
R,109,1999867.000000,3474.670060,0.000000,3474.670060
R,139,2000180.000000,3163.054053,0.000000,3163.054053
R,176,2000082.000000,3265.023872,0.000000,3265.023872
R,249,1999867.000000,3486.298809,0.000000,3486.298809
R,479,2000180.000000,3183.698559,0.000000,3183.698559
R,377,1999823.000000,3542.746112,0.000000,3542.746112
R,145,1999974.000000,3402.833405,0.000000,3402.833405
R,417,1999823.000000,3554.868553,0.000000,3554.868553
R,391,2000086.000000,3315.722714,0.000000,3315.722714
R,332,2000060.000000,3365.373434,0.000000,3365.373434
R,304,1999940.000000,3487.921111,0.000000,3487.921111
R,195,1999813.000000,3621.115552,0.000000,3621.115552
R,480,1999846.000000,3592.700969,0.000000,3592.700969
R,424,1999940.000000,3508.538721,0.000000,3508.538721
R,450,2000187.000000,3263.852703,0.000000,3263.852703
R,359,2000180.000000,3272.654910,0.000000,3272.654910
R,283,1999861.000000,3602.717520,0.000000,3602.717520
R,226,2000197.000000,3270.968368,0.000000,3270.968368
R,208,2000140.000000,3329.352046,0.000000,3329.352046
R,262,2000194.000000,3279.933270,0.000000,3279.933270
R,104,1999940.000000,3535.760678,0.000000,3535.760678
R,122,2000194.000000,3283.144394,0.000000,3283.144394
R,19,2000085.000000,3396.658157,0.000000,3396.658157
R,36,2000168.000000,3318.279317,0.000000,3318.279317
R,472,2000060.000000,3437.394176,0.000000,3437.394176
R,360,1999846.000000,3653.164147,0.000000,3653.164147
R,157,1999823.000000,3688.027687,0.000000,3688.027687
R,406,2000197.000000,3316.827410,0.000000,3316.827410
R,383,1999861.000000,3675.334917,0.000000,3675.334917
R,335,1999813.000000,3746.543951,0.000000,3746.543951
R,303,1999861.000000,3700.312825,0.000000,3700.312825
R,182,2000194.000000,3375.141686,0.000000,3375.141686
R,490,2000187.000000,3386.994556,0.000000,3386.994556
R,439,2000180.000000,3403.956067,0.000000,3403.956067
R,451,2000086.000000,3499.780244,0.000000,3499.780244
R,351,2000086.000000,3502.479835,0.000000,3502.479835
R,288,2000140.000000,3457.751896,0.000000,3457.751896
R,25,2000124.000000,3479.428414,0.000000,3479.428414
R,34,2000162.000000,3442.812137,0.000000,3442.812137
R,273,1999811.000000,3795.817362,0.000000,3795.817362
R,1,2000109.000000,3499.860809,0.000000,3499.860809
R,123,1999861.000000,3749.244463,0.000000,3749.244463
R,165,1999974.000000,3640.796712,0.000000,3640.796712
R,240,1999846.000000,3775.861508,0.000000,3775.861508
R,90,2000111.000000,3521.696199,0.000000,3521.696199
R,366,2000197.000000,3435.842941,0.000000,3435.842941
R,156,2000082.000000,3564.661149,0.000000,3564.661149
R,78,1999956.000000,3692.374399,0.000000,3692.374399
R,392,2000060.000000,3609.758864,0.000000,3609.758864
R,58,1999852.000000,3843.341130,0.000000,3843.341130
R,314,2000183.000000,3513.724927,0.000000,3513.724927
R,189,1999867.000000,3835.718306,0.000000,3835.718306
R,96,2000075.000000,3632.688549,0.000000,3632.688549
R,448,2000140.000000,3579.598341,0.000000,3579.598341
R,420,1999846.000000,3874.982140,0.000000,3874.982140
R,345,1999974.000000,3750.463035,0.000000,3750.463035
R,295,1999813.000000,3918.621520,0.000000,3918.621520
R,207,1999962.000000,3775.712639,0.000000,3775.712639
R,236,2000082.000000,3657.096372,0.000000,3657.096372
R,261,2000147.000000,3593.819256,0.000000,3593.819256
R,118,1999818.000000,3926.375077,0.000000,3926.375077
R,137,1999823.000000,3922.758890,0.000000,3922.758890
R,16,1999987.000000,3761.348462,0.000000,3761.348462
R,246,2000197.000000,3560.934199,0.000000,3560.934199
R,478,1999818.000000,3948.678689,0.000000,3948.678689
R,362,2000194.000000,3573.870303,0.000000,3573.870303
R,13,2000074.000000,3707.432157,0.000000,3707.432157
R,416,2000082.000000,3700.698182,0.000000,3700.698182
R,72,2000089.000000,3715.804492,0.000000,3715.804492
R,323,1999861.000000,3967.527586,0.000000,3967.527586
R,306,2000197.000000,3632.911569,0.000000,3632.911569
R,194,2000183.000000,3654.317842,0.000000,3654.317842
R,493,1999811.000000,4031.423678,0.000000,4031.423678
R,85,1999923.000000,3931.125464,0.000000,3931.125464
R,433,1999811.000000,4045.070564,0.000000,4045.070564
R,354,2000183.000000,3674.983432,0.000000,3674.983432
R,281,2000147.000000,3717.895472,0.000000,3717.895472
R,215,1999813.000000,4057.939468,0.000000,4057.939468
R,228,2000140.000000,3732.467651,0.000000,3732.467651
R,263,1999861.000000,4013.383591,0.000000,4013.383591
R,105,1999974.000000,3903.452318,0.000000,3903.452318
R,136,2000082.000000,3796.836039,0.000000,3796.836039
R,15,2000172.000000,3712.205839,0.000000,3712.205839
R,244,1999940.000000,3951.301851,0.000000,3951.301851
R,361,2000147.000000,3754.805785,0.000000,3754.805785
R,461,2000147.000000,3755.315999,0.000000,3755.315999
R,141,2000147.000000,3770.445383,0.000000,3770.445383
R,407,1999962.000000,3955.576713,0.000000,3955.576713
R,70,2000191.000000,3747.225029,0.000000,3747.225029
R,331,2000086.000000,3878.260003,0.000000,3878.260003
R,307,1999962.000000,4003.643900,0.000000,4003.643900
R,196,2000082.000000,3888.156752,0.000000,3888.156752
R,482,2000194.000000,3784.472819,0.000000,3784.472819
R,88,1999973.000000,4015.130352,0.000000,4015.130352
R,437,1999823.000000,4169.235449,0.000000,4169.235449
R,341,2000147.000000,3845.840188,0.000000,3845.840188
R,287,1999962.000000,4036.403948,0.000000,4036.403948
R,27,1999926.000000,4078.296650,0.000000,4078.296650
R,232,2000060.000000,3946.483266,0.000000,3946.483266
R,268,2000140.000000,3867.866939,0.000000,3867.866939
R,117,1999823.000000,4189.930856,0.000000,4189.930856
R,125,1999974.000000,4040.314539,0.000000,4040.314539
R,171,2000086.000000,3932.753561,0.000000,3932.753561
R,253,1999811.000000,4216.177498,0.000000,4216.177498
R,68,1999958.000000,4077.403684,0.000000,4077.403684
R,92,2000126.000000,3910.947962,0.000000,3910.947962
R,140,1999846.000000,4204.975775,0.000000,4204.975775
R,79,2000166.000000,3885.567190,0.000000,3885.567190
R,395,1999813.000000,4258.173809,0.000000,4258.173809
R,301,2000147.000000,3952.161114,0.000000,3952.161114
R,322,2000194.000000,3906.545096,0.000000,3906.545096
R,190,2000187.000000,3916.903830,0.000000,3916.903830
R,487,1999962.000000,4150.791389,0.000000,4150.791389
R,449,1999867.000000,4254.058814,0.000000,4254.058814
R,422,2000194.000000,3931.801340,0.000000,3931.801340
R,355,1999813.000000,4314.509390,0.000000,4314.509390
R,285,1999974.000000,4158.037128,0.000000,4158.037128
R,229,1999867.000000,4272.555214,0.000000,4272.555214
R,205,1999974.000000,4166.939093,0.000000,4166.939093
R,264,1999940.000000,4202.323047,0.000000,4202.323047
R,4,2000109.000000,4038.448123,0.000000,4038.448123
R,8,1999894.000000,4254.831894,0.000000,4254.831894
R,17,1999988.000000,4166.344629,0.000000,4166.344629
R,39,2000184.000000,3978.697420,0.000000,3978.697420
R,65,2000170.000000,3998.369209,0.000000,3998.369209
R,465,1999974.000000,4199.040791,0.000000,4199.040791
R,402,2000194.000000,3991.893280,0.000000,3991.893280
R,150,2000187.000000,4000.092900,0.000000,4000.092900
R,381,2000147.000000,4060.195213,0.000000,4060.195213
R,327,1999962.000000,4271.605809,0.000000,4271.605809
R,51,2000178.000000,4056.989475,0.000000,4056.989475
R,197,1999823.000000,4414.830098,0.000000,4414.830098
R,495,1999813.000000,4434.914312,0.000000,4434.914312
R,442,2000194.000000,4061.851010,0.000000,4061.851010
R,436,2000082.000000,4179.255743,0.000000,4179.255743
R,60,2000051.000000,4212.158554,0.000000,4212.158554
R,294,2000183.000000,4083.491055,0.000000,4083.491055
R,221,2000147.000000,4127.261649,0.000000,4127.261649
R,29,1999837.000000,4439.034935,0.000000,4439.034935
R,278,1999818.000000,4459.418874,0.000000,4459.418874
R,110,2000187.000000,4094.123338,0.000000,4094.123338
R,130,2000187.000000,4095.507268,0.000000,4095.507268
R,172,2000060.000000,4228.774775,0.000000,4228.774775
R,248,2000140.000000,4156.359303,0.000000,4156.359303
R,370,2000187.000000,4115.968819,0.000000,4115.968819
R,460,1999846.000000,4462.882128,0.000000,4462.882128
R,412,2000060.000000,4259.267329,0.000000,4259.267329
R,146,2000197.000000,4125.946725,0.000000,4125.946725
R,390,2000187.000000,4153.774142,0.000000,4153.774142
R,328,2000140.000000,4228.376262,0.000000,4228.376262
R,316,2000082.000000,4288.946177,0.000000,4288.946177
R,185,1999974.000000,4399.320884,0.000000,4399.320884
R,99,2000059.000000,4323.078833,0.000000,4323.078833
R,452,2000060.000000,4329.921721,0.000000,4329.921721
R,432,2000060.000000,4335.078568,0.000000,4335.078568
R,340,1999846.000000,4550.210737,0.000000,4550.210737
R,45,2000195.000000,4206.675292,0.000000,4206.675292
R,33,2000102.000000,4307.166641,0.000000,4307.166641
R,210,2000187.000000,4223.550622,0.000000,4223.550622
R,272,2000060.000000,4351.934436,0.000000,4351.934436
R,129,1999867.000000,4548.510671,0.000000,4548.510671
R,2,2000109.000000,4307.894410,0.000000,4307.894410
R,162,2000194.000000,4230.339898,0.000000,4230.339898
R,243,1999861.000000,4570.523966,0.000000,4570.523966
R,375,1999813.000000,4625.505933,0.000000,4625.505933
R,470,2000187.000000,4255.427335,0.000000,4255.427335
R,76,1999885.000000,4567.437556,0.000000,4567.437556
R,148,2000140.000000,4317.605686,0.000000,4317.605686
R,396,2000082.000000,4392.215520,0.000000,4392.215520
R,329,1999867.000000,4635.874587,0.000000,4635.874587
R,52,1999825.000000,4681.341332,0.000000,4681.341332
R,191,2000086.000000,4423.230957,0.000000,4423.230957
R,98,2000087.000000,4428.205230,0.000000,4428.205230
R,443,1999861.000000,4664.949658,0.000000,4664.949658
R,80,1999974.000000,4555.101907,0.000000,4555.101907
R,64,2000134.000000,4395.807939,0.000000,4395.807939
R,292,2000060.000000,4474.747030,0.000000,4474.747030
R,28,1999830.000000,4713.873032,0.000000,4713.873032
R,225,1999974.000000,4571.257016,0.000000,4571.257016
